location_id;prediction_date;wind_speed;wind_direction;temp;wind_gust
18;2024-08-19 15:45:00;5.075;336.525;28.475;7.975
18;2024-08-19 16:00:00;5.2;335.9;28.35;8.1
18;2024-08-19 16:15:00;5.325;335.625;28.09;8.2
18;2024-08-19 16:30:00;5.45;335.35;27.83;8.3
18;2024-08-19 16:45:00;5.575;335.075;27.57;8.4
18;2024-08-19 17:00:00;5.7;334.8;27.31;8.5
18;2024-08-19 17:15:00;5.725;334.35;26.9075;8.45
18;2024-08-19 17:30:00;5.75;333.9;26.505;8.4
18;2024-08-19 17:45:00;5.775;333.45;26.1025;8.35
18;2024-08-20 00:00:00;6.1;346.2;16.72;7.2
18;2024-08-20 00:15:00;6.1;346.35;16.5975;7.225
18;2024-08-20 00:30:00;6.1;346.5;16.475;7.25
18;2024-08-20 00:45:00;6.1;346.65;16.3525;7.275
18;2024-08-20 01:00:00;6.1;346.8;16.23;7.3
18;2024-08-20 01:15:00;6.1;347.025;16.1125;7.275
18;2024-08-20 01:30:00;6.1;347.25;15.995;7.25
18;2024-08-20 01:45:00;6.1;347.475;15.8775;7.225
18;2024-08-20 02:00:00;6.1;347.7;15.76;7.2
18;2024-08-20 02:15:00;6.075;348.55;15.6525;7.2
18;2024-08-20 02:30:00;6.05;349.4;15.545;7.2
18;2024-08-20 02:45:00;6.025;350.25;15.4375;7.2
18;2024-08-20 03:00:00;6;351.1;15.33;7.2
18;2024-08-20 03:15:00;6;352.275;15.2325;7.175
18;2024-08-20 03:30:00;6;353.45;15.135;7.15
18;2024-08-20 03:45:00;6;354.625;15.0375;7.125
18;2024-08-20 04:00:00;6;355.8;14.94;7.1
18;2024-08-20 04:15:00;5.975;357.175;14.865;7.075
18;2024-08-20 04:30:00;5.95;358.55;14.79;7.05
18;2024-08-20 04:45:00;5.925;359.925;14.715;7.025
18;2024-08-20 05:00:00;5.9;1.3;14.64;7
18;2024-08-20 05:15:00;5.875;2.3;14.5925;6.975
18;2024-08-20 05:30:00;5.85;3.3;14.545;6.95
18;2024-08-20 05:45:00;5.825;4.3;14.4975;6.925
18;2024-08-20 12:00:00;3.8;351.7;27.3;6.7
18;2024-08-20 12:15:00;3.85;350.125;27.47;6.7
18;2024-08-20 12:30:00;3.9;348.55;27.64;6.7
18;2024-08-20 12:45:00;3.95;346.975;27.81;6.7
18;2024-08-20 13:00:00;4;345.4;27.98;6.7
18;2024-08-20 13:15:00;4.075;343.75;28.05;6.825
18;2024-08-20 13:30:00;4.15;342.1;28.12;6.95
18;2024-08-20 13:45:00;4.225;340.45;28.19;7.075
18;2024-08-20 14:00:00;4.3;338.8;28.26;7.2
18;2024-08-20 14:15:00;4.4;337.9;28.2275;7.275
18;2024-08-20 14:30:00;4.5;337;28.195;7.35
18;2024-08-20 14:45:00;4.6;336.1;28.1625;7.425
18;2024-08-20 15:00:00;4.7;335.2;28.13;7.5
18;2024-08-20 15:15:00;4.75;334.725;28;7.55
18;2024-08-20 15:30:00;4.8;334.25;27.87;7.6
18;2024-08-20 15:45:00;4.85;333.775;27.74;7.65
18;2024-08-20 16:00:00;4.9;333.3;27.61;7.7
18;2024-08-20 16:15:00;4.95;333.425;27.38;7.725
18;2024-08-20 16:30:00;5;333.55;27.15;7.75
18;2024-08-20 16:45:00;5.05;333.675;26.92;7.775
18;2024-08-20 17:00:00;5.1;333.8;26.69;7.8
18;2024-08-20 17:15:00;5.125;334.55;26.3475;7.75
18;2024-08-20 17:30:00;5.15;335.3;26.005;7.7
18;2024-08-20 17:45:00;5.175;336.05;25.6625;7.65
18;2024-08-21 00:00:00;5.4;34.9;17.27;6.5
18;2024-08-21 00:15:00;5.525;38.125;17.125;6.65
18;2024-08-21 00:30:00;5.65;41.35;16.98;6.8
18;2024-08-21 00:45:00;5.775;44.575;16.835;6.95
18;2024-08-21 01:00:00;5.9;47.8;16.69;7.1
18;2024-08-21 01:15:00;6.2;51.2;16.5775;7.45
18;2024-08-21 01:30:00;6.5;54.6;16.465;7.8
18;2024-08-21 01:45:00;6.8;58;16.3525;8.15
18;2024-08-21 02:00:00;7.1;61.4;16.24;8.5
18;2024-08-21 02:15:00;7.525;65.175;16.2075;9.05
18;2024-08-21 02:30:00;7.95;68.95;16.175;9.6
18;2024-08-21 02:45:00;8.375;72.725;16.1425;10.15
18;2024-08-21 03:00:00;8.8;76.5;16.11;10.7
18;2024-08-21 03:15:00;9.075;78.525;16.0425;11.05
18;2024-08-21 03:30:00;9.35;80.55;15.975;11.4
18;2024-08-21 03:45:00;9.625;82.575;15.9075;11.75
18;2024-08-21 04:00:00;9.9;84.6;15.84;12.1
18;2024-08-21 04:15:00;10.075;85.3;15.73;12.325
18;2024-08-21 04:30:00;10.25;86;15.62;12.55
18;2024-08-21 04:45:00;10.425;86.7;15.51;12.775
18;2024-08-21 05:00:00;10.6;87.4;15.4;13
18;2024-08-21 05:15:00;10.6;87.75;15.2325;13.05
18;2024-08-21 05:30:00;10.6;88.1;15.065;13.1
18;2024-08-21 05:45:00;10.6;88.45;14.8975;13.15
18;2024-08-21 12:00:00;2.3;126.2;28.39;4.5
18;2024-08-21 12:15:00;2.2;146.4;28.7675;4.45
18;2024-08-21 12:30:00;2.1;166.6;29.145;4.4
18;2024-08-21 12:45:00;2;186.8;29.5225;4.35
18;2024-08-21 13:00:00;1.9;207;29.9;4.3
18;2024-08-21 13:15:00;2.175;214.85;30.055;4.625
18;2024-08-21 13:30:00;2.45;222.7;30.21;4.95
18;2024-08-21 13:45:00;2.725;230.55;30.365;5.275
18;2024-08-21 14:00:00;3;238.4;30.52;5.6
18;2024-08-21 14:15:00;3.125;241.8;30.505;5.725
18;2024-08-21 14:30:00;3.25;245.2;30.49;5.85
18;2024-08-21 14:45:00;3.375;248.6;30.475;5.975
18;2024-08-21 15:00:00;3.5;252;30.46;6.1
18;2024-08-21 15:15:00;3.5;255.475;30.3275;6.1
18;2024-08-21 15:30:00;3.5;258.95;30.195;6.1
18;2024-08-21 15:45:00;3.5;262.425;30.0625;6.1
18;2024-08-21 16:00:00;3.5;265.9;29.93;6.1
18;2024-08-21 16:15:00;3.475;269.025;29.6725;6
18;2024-08-21 16:30:00;3.45;272.15;29.415;5.9
18;2024-08-21 16:45:00;3.425;275.275;29.1575;5.8
18;2024-08-21 17:00:00;3.4;278.4;28.9;5.7
18;2024-08-21 17:15:00;3.425;282.65;28.4925;5.6
18;2024-08-21 17:30:00;3.45;286.9;28.085;5.5
18;2024-08-21 17:45:00;3.475;291.15;27.6775;5.4
18;2024-08-22 00:00:00;2.8;303.9;15.4;3.4
18;2024-08-22 00:15:00;2.825;302.675;15.2075;3.425
18;2024-08-22 00:30:00;2.85;301.45;15.015;3.45
18;2024-08-22 00:45:00;2.875;300.225;14.8225;3.475
18;2024-08-22 01:00:00;2.9;299;14.63;3.5
18;2024-08-22 01:15:00;3;299.25;14.4625;3.625
18;2024-08-22 01:30:00;3.1;299.5;14.295;3.75
18;2024-08-22 01:45:00;3.2;299.75;14.1275;3.875
18;2024-08-22 02:00:00;3.3;300;13.96;4
18;2024-08-22 02:15:00;3.35;300.5;13.785;4.025
18;2024-08-22 02:30:00;3.4;301;13.61;4.05
18;2024-08-22 02:45:00;3.45;301.5;13.435;4.075
18;2024-08-22 03:00:00;3.5;302;13.26;4.1
18;2024-08-22 03:15:00;3.5;302.85;13.09;4.1
18;2024-08-22 03:30:00;3.5;303.7;12.92;4.1
18;2024-08-22 03:45:00;3.5;304.55;12.75;4.1
18;2024-08-22 04:00:00;3.5;305.4;12.58;4.1
18;2024-08-22 04:15:00;3.45;306.025;12.4225;4.05
18;2024-08-22 04:30:00;3.4;306.65;12.265;4
18;2024-08-22 04:45:00;3.35;307.275;12.1075;3.95
18;2024-08-22 05:00:00;3.3;307.9;11.95;3.9
18;2024-08-22 05:15:00;3.3;308.625;11.815;3.9
18;2024-08-22 05:30:00;3.3;309.35;11.68;3.9
18;2024-08-22 05:45:00;3.3;310.075;11.545;3.9
18;2024-08-22 12:00:00;2.6;300;25.35;5
18;2024-08-22 12:15:00;2.725;299.45;25.4775;5.175
18;2024-08-22 12:30:00;2.85;298.9;25.605;5.35
18;2024-08-22 12:45:00;2.975;298.35;25.7325;5.525
18;2024-08-22 13:00:00;3.1;297.8;25.86;5.7
18;2024-08-22 13:15:00;3.25;298.025;25.825;5.85
18;2024-08-22 13:30:00;3.4;298.25;25.79;6
18;2024-08-22 13:45:00;3.55;298.475;25.755;6.15
18;2024-08-22 14:00:00;3.7;298.7;25.72;6.3
18;2024-08-22 14:15:00;3.825;299.7;25.5575;6.45
18;2024-08-22 14:30:00;3.95;300.7;25.395;6.6
18;2024-08-22 14:45:00;4.075;301.7;25.2325;6.75
18;2024-08-22 15:00:00;4.2;302.7;25.07;6.9
18;2024-08-22 15:15:00;4.3;304.075;24.7725;7.025
18;2024-08-22 15:30:00;4.4;305.45;24.475;7.15
18;2024-08-22 15:45:00;4.5;306.825;24.1775;7.275
18;2024-08-22 16:00:00;4.6;308.2;23.88;7.4
18;2024-08-22 16:15:00;4.675;309.625;23.455;7.425
18;2024-08-22 16:30:00;4.75;311.05;23.03;7.45
18;2024-08-22 16:45:00;4.825;312.475;22.605;7.475
18;2024-08-22 17:00:00;4.9;313.9;22.18;7.5
18;2024-08-22 17:15:00;4.875;314.375;21.6875;7.425
18;2024-08-22 17:30:00;4.85;314.85;21.195;7.35
18;2024-08-22 17:45:00;4.825;315.325;20.7025;7.275
18;2024-08-23 00:00:00;7;338.8;12.9;8.2
18;2024-08-23 00:15:00;6.975;339.175;12.84;8.175
18;2024-08-23 00:30:00;6.95;339.55;12.78;8.15
18;2024-08-23 00:45:00;6.925;339.925;12.72;8.125
18;2024-08-23 01:00:00;6.9;340.3;12.66;8.1
18;2024-08-23 01:15:00;6.875;340.725;12.6175;8.1
18;2024-08-23 01:30:00;6.85;341.15;12.575;8.1
18;2024-08-23 01:45:00;6.825;341.575;12.5325;8.1
18;2024-08-23 02:00:00;6.8;342;12.49;8.1
18;2024-08-23 02:15:00;6.75;342.5;12.465;8.025
18;2024-08-23 02:30:00;6.7;343;12.44;7.95
18;2024-08-23 02:45:00;6.65;343.5;12.415;7.875
18;2024-08-23 03:00:00;6.6;344;12.39;7.8
18;2024-08-23 03:15:00;6.5;344.525;12.375;7.675
18;2024-08-23 03:30:00;6.4;345.05;12.36;7.55
18;2024-08-23 03:45:00;6.3;345.575;12.345;7.425
18;2024-08-23 04:00:00;6.2;346.1;12.33;7.3
18;2024-08-23 04:15:00;6.1;346.725;12.32;7.2
18;2024-08-23 04:30:00;6;347.35;12.31;7.1
18;2024-08-23 04:45:00;5.9;347.975;12.3;7
18;2024-08-23 05:00:00;5.8;348.6;12.29;6.9
18;2024-08-23 05:15:00;5.7;349.025;12.2775;6.775
18;2024-08-23 05:30:00;5.6;349.45;12.265;6.65
18;2024-08-23 05:45:00;5.5;349.875;12.2525;6.525
18;2024-08-23 12:00:00;0.6;325;26.26;2.5
18;2024-08-23 12:15:00;0.725;316.275;26.5125;2.7
18;2024-08-23 12:30:00;0.85;307.55;26.765;2.9
18;2024-08-23 12:45:00;0.975;298.825;27.0175;3.1
18;2024-08-23 13:00:00;1.1;290.1;27.27;3.3
18;2024-08-23 13:15:00;1.225;286.9;27.4275;3.425
18;2024-08-23 13:30:00;1.35;283.7;27.585;3.55
18;2024-08-23 13:45:00;1.475;280.5;27.7425;3.675
18;2024-08-23 14:00:00;1.6;277.3;27.9;3.8
18;2024-08-23 14:15:00;1.7;278.05;27.915;3.925
18;2024-08-23 14:30:00;1.8;278.8;27.93;4.05
18;2024-08-23 14:45:00;1.9;279.55;27.945;4.175
18;2024-08-23 15:00:00;2;280.3;27.96;4.3
18;2024-08-23 15:15:00;2.075;280.85;27.855;4.35
18;2024-08-23 15:30:00;2.15;281.4;27.75;4.4
18;2024-08-23 15:45:00;2.225;281.95;27.645;4.45
18;2024-08-23 16:00:00;2.3;282.5;27.54;4.5
18;2024-08-23 16:15:00;2.325;283.975;27.3175;4.475
18;2024-08-23 16:30:00;2.35;285.45;27.095;4.45
18;2024-08-23 16:45:00;2.375;286.925;26.8725;4.425
18;2024-08-23 17:00:00;2.4;288.4;26.65;4.4
18;2024-08-23 17:15:00;2.475;291.7;26.2475;4.4
18;2024-08-23 17:30:00;2.55;295;25.845;4.4
18;2024-08-23 17:45:00;2.625;298.3;25.4425;4.4
19;2024-08-03 00:00:00;4.4;327.5;16.13;5.4
19;2024-08-03 00:15:00;4.275;328.475;15.9525;5.25
19;2024-08-03 00:30:00;4.15;329.45;15.775;5.1
19;2024-08-03 00:45:00;4.025;330.425;15.5975;4.95
19;2024-08-03 01:00:00;3.9;331.4;15.42;4.8
19;2024-08-03 01:15:00;3.775;333.225;15.285;4.675
19;2024-08-03 01:30:00;3.65;335.05;15.15;4.55
19;2024-08-03 01:45:00;3.525;336.875;15.015;4.425
19;2024-08-03 02:00:00;3.4;338.7;14.88;4.3
19;2024-08-03 02:15:00;3.225;342.8;14.7675;4.1
19;2024-08-03 02:30:00;3.05;346.9;14.655;3.9
19;2024-08-03 02:45:00;2.875;351;14.5425;3.7
19;2024-08-03 03:00:00;2.7;355.1;14.43;3.5
19;2024-08-03 03:15:00;2.625;2.1;14.36;3.4
19;2024-08-03 03:30:00;2.55;9.1;14.29;3.3
19;2024-08-03 03:45:00;2.475;16.1;14.22;3.2
19;2024-08-03 04:00:00;2.4;23.1;14.15;3.1
19;2024-08-03 04:15:00;2.45;29.825;14.1175;3.125
19;2024-08-03 04:30:00;2.5;36.55;14.085;3.15
19;2024-08-03 04:45:00;2.55;43.275;14.0525;3.175
19;2024-08-03 05:00:00;2.6;50;14.02;3.2
19;2024-08-03 05:15:00;2.825;54.325;14.2075;3.475
19;2024-08-03 05:30:00;3.05;58.65;14.395;3.75
19;2024-08-03 05:45:00;3.275;62.975;14.5825;4.025
19;2024-08-03 12:00:00;2;85.1;28.66;4.3
19;2024-08-03 12:15:00;1.75;81.85;28.975;4.125
19;2024-08-03 12:30:00;1.5;78.6;29.29;3.95
19;2024-08-03 12:45:00;1.25;75.35;29.605;3.775
19;2024-08-03 13:00:00;1;72.1;29.92;3.6
19;2024-08-03 13:15:00;0.925;49.65;30.1075;3.475
19;2024-08-03 13:30:00;0.85;27.2;30.295;3.35
19;2024-08-03 13:45:00;0.775;4.75;30.4825;3.225
19;2024-08-03 14:00:00;0.7;342.3;30.67;3.1
19;2024-08-03 14:15:00;0.925;336.6;30.76;3.3
19;2024-08-03 14:30:00;1.15;330.9;30.85;3.5
19;2024-08-03 14:45:00;1.375;325.2;30.94;3.7
19;2024-08-03 15:00:00;1.6;319.5;31.03;3.9
19;2024-08-03 15:15:00;1.8;319.225;31.0525;4.1
19;2024-08-03 15:30:00;2;318.95;31.075;4.3
19;2024-08-03 15:45:00;2.2;318.675;31.0975;4.5
19;2024-08-03 16:00:00;2.4;318.4;31.12;4.7
19;2024-08-03 16:15:00;2.5;319.1;31.0525;4.775
19;2024-08-03 16:30:00;2.6;319.8;30.985;4.85
19;2024-08-03 16:45:00;2.7;320.5;30.9175;4.925
19;2024-08-03 17:00:00;2.8;321.2;30.85;5
19;2024-08-03 17:15:00;2.9;321.675;30.6475;5.05
19;2024-08-03 17:30:00;3;322.15;30.445;5.1
19;2024-08-03 17:45:00;3.1;322.625;30.2425;5.15
19;2024-08-04 00:00:00;3.6;355.6;18.7;4.4
19;2024-08-04 00:15:00;3.525;357.225;18.495;4.325
19;2024-08-04 00:30:00;3.45;358.85;18.29;4.25
19;2024-08-04 00:45:00;3.375;0.475;18.085;4.175
19;2024-08-04 01:00:00;3.3;2.1;17.88;4.1
19;2024-08-04 01:15:00;3.225;3.85;17.7;4
19;2024-08-04 01:30:00;3.15;5.6;17.52;3.9
19;2024-08-04 01:45:00;3.075;7.35;17.34;3.8
19;2024-08-04 02:00:00;3;9.1;17.16;3.7
19;2024-08-04 02:15:00;2.925;12.525;17.005;3.625
19;2024-08-04 02:30:00;2.85;15.95;16.85;3.55
19;2024-08-04 02:45:00;2.775;19.375;16.695;3.475
19;2024-08-04 03:00:00;2.7;22.8;16.54;3.4
19;2024-08-04 03:15:00;2.75;28.95;16.41;3.425
19;2024-08-04 03:30:00;2.8;35.1;16.28;3.45
19;2024-08-04 03:45:00;2.85;41.25;16.15;3.475
19;2024-08-04 04:00:00;2.9;47.4;16.02;3.5
19;2024-08-04 04:15:00;3;52.35;15.9675;3.65
19;2024-08-04 04:30:00;3.1;57.3;15.915;3.8
19;2024-08-04 04:45:00;3.2;62.25;15.8625;3.95
19;2024-08-04 05:00:00;3.3;67.2;15.81;4.1
19;2024-08-04 05:15:00;3.45;70.4;15.9275;4.275
19;2024-08-04 05:30:00;3.6;73.6;16.045;4.45
19;2024-08-04 05:45:00;3.75;76.8;16.1625;4.625
19;2024-08-04 12:00:00;0.4;139.2;30.69;2.5
19;2024-08-04 12:15:00;0.6;171.125;30.9675;2.75
19;2024-08-04 12:30:00;0.8;203.05;31.245;3
19;2024-08-04 12:45:00;1;234.975;31.5225;3.25
19;2024-08-04 13:00:00;1.2;266.9;31.8;3.5
19;2024-08-04 13:15:00;1.475;270.375;31.965;3.825
19;2024-08-04 13:30:00;1.75;273.85;32.13;4.15
19;2024-08-04 13:45:00;2.025;277.325;32.295;4.475
19;2024-08-04 14:00:00;2.3;280.8;32.46;4.8
19;2024-08-04 14:15:00;2.525;281.65;32.5075;5.075
19;2024-08-04 14:30:00;2.75;282.5;32.555;5.35
19;2024-08-04 14:45:00;2.975;283.35;32.6025;5.625
19;2024-08-04 15:00:00;3.2;284.2;32.65;5.9
19;2024-08-04 15:15:00;3.375;285.05;32.585;6.1
19;2024-08-04 15:30:00;3.55;285.9;32.52;6.3
19;2024-08-04 15:45:00;3.725;286.75;32.455;6.5
19;2024-08-04 16:00:00;3.9;287.6;32.39;6.7
19;2024-08-04 16:15:00;4.025;287.9;32.21;6.825
19;2024-08-04 16:30:00;4.15;288.2;32.03;6.95
19;2024-08-04 16:45:00;4.275;288.5;31.85;7.075
19;2024-08-04 17:00:00;4.4;288.8;31.67;7.2
19;2024-08-04 17:15:00;4.525;288.55;31.345;7.275
19;2024-08-04 17:30:00;4.65;288.3;31.02;7.35
19;2024-08-04 17:45:00;4.775;288.05;30.695;7.425
19;2024-08-05 00:00:00;4.7;313;19.31;5.8
19;2024-08-05 00:15:00;4.625;312.8;19.0725;5.7
19;2024-08-05 00:30:00;4.55;312.6;18.835;5.6
19;2024-08-05 00:45:00;4.475;312.4;18.5975;5.5
19;2024-08-05 01:00:00;4.4;312.2;18.36;5.4
19;2024-08-05 01:15:00;4.375;311.575;18.1475;5.375
19;2024-08-05 01:30:00;4.35;310.95;17.935;5.35
19;2024-08-05 01:45:00;4.325;310.325;17.7225;5.325
19;2024-08-05 02:00:00;4.3;309.7;17.51;5.3
19;2024-08-05 02:15:00;4.3;309.525;17.325;5.275
19;2024-08-05 02:30:00;4.3;309.35;17.14;5.25
19;2024-08-05 02:45:00;4.3;309.175;16.955;5.225
19;2024-08-05 03:00:00;4.3;309;16.77;5.2
19;2024-08-05 03:15:00;4.25;308.825;16.6025;5.175
19;2024-08-05 03:30:00;4.2;308.65;16.435;5.15
19;2024-08-05 03:45:00;4.15;308.475;16.2675;5.125
19;2024-08-05 04:00:00;4.1;308.3;16.1;5.1
19;2024-08-05 04:15:00;4.05;308.475;15.955;5.025
19;2024-08-05 04:30:00;4;308.65;15.81;4.95
19;2024-08-05 04:45:00;3.95;308.825;15.665;4.875
19;2024-08-05 05:00:00;3.9;309;15.52;4.8
19;2024-08-05 05:15:00;3.9;309;15.5475;4.8
19;2024-08-05 05:30:00;3.9;309;15.575;4.8
19;2024-08-05 05:45:00;3.9;309;15.6025;4.8
19;2024-08-05 12:00:00;3.8;289.3;29.52;6.8
19;2024-08-05 12:15:00;4.025;288.425;29.69;7.125
19;2024-08-05 12:30:00;4.25;287.55;29.86;7.45
19;2024-08-05 12:45:00;4.475;286.675;30.03;7.775
19;2024-08-05 13:00:00;4.7;285.8;30.2;8.1
19;2024-08-05 13:15:00;4.9;285.8;30.245;8.325
19;2024-08-05 13:30:00;5.1;285.8;30.29;8.55
19;2024-08-05 13:45:00;5.3;285.8;30.335;8.775
19;2024-08-05 14:00:00;5.5;285.8;30.38;9
19;2024-08-05 14:15:00;5.625;286.175;30.3225;9.175
19;2024-08-05 14:30:00;5.75;286.55;30.265;9.35
19;2024-08-05 14:45:00;5.875;286.925;30.2075;9.525
19;2024-08-05 15:00:00;6;287.3;30.15;9.7
19;2024-08-05 15:15:00;6.05;287.875;30.015;9.75
19;2024-08-05 15:30:00;6.1;288.45;29.88;9.8
19;2024-08-05 15:45:00;6.15;289.025;29.745;9.85
19;2024-08-05 16:00:00;6.2;289.6;29.61;9.9
19;2024-08-05 16:15:00;6.225;289.95;29.3975;9.9
19;2024-08-05 16:30:00;6.25;290.3;29.185;9.9
19;2024-08-05 16:45:00;6.275;290.65;28.9725;9.9
19;2024-08-05 17:00:00;6.3;291;28.76;9.9
19;2024-08-05 17:15:00;6.35;291.4;28.43;9.875
19;2024-08-05 17:30:00;6.4;291.8;28.1;9.85
19;2024-08-05 17:45:00;6.45;292.2;27.77;9.825
19;2024-08-06 00:00:00;5.2;306.5;17.39;6.4
19;2024-08-06 00:15:00;5.15;306.475;17.2275;6.325
19;2024-08-06 00:30:00;5.1;306.45;17.065;6.25
19;2024-08-06 00:45:00;5.05;306.425;16.9025;6.175
19;2024-08-06 01:00:00;5;306.4;16.74;6.1
19;2024-08-06 01:15:00;4.975;306.875;16.585;6.075
19;2024-08-06 01:30:00;4.95;307.35;16.43;6.05
19;2024-08-06 01:45:00;4.925;307.825;16.275;6.025
19;2024-08-06 02:00:00;4.9;308.3;16.12;6
19;2024-08-06 02:15:00;4.85;309.1;15.975;5.925
19;2024-08-06 02:30:00;4.8;309.9;15.83;5.85
19;2024-08-06 02:45:00;4.75;310.7;15.685;5.775
19;2024-08-06 03:00:00;4.7;311.5;15.54;5.7
19;2024-08-06 03:15:00;4.625;311.925;15.41;5.625
19;2024-08-06 03:30:00;4.55;312.35;15.28;5.55
19;2024-08-06 03:45:00;4.475;312.775;15.15;5.475
19;2024-08-06 04:00:00;4.4;313.2;15.02;5.4
19;2024-08-06 04:15:00;4.35;313.775;14.9025;5.35
19;2024-08-06 04:30:00;4.3;314.35;14.785;5.3
19;2024-08-06 04:45:00;4.25;314.925;14.6675;5.25
19;2024-08-06 05:00:00;4.2;315.5;14.55;5.2
19;2024-08-06 05:15:00;4.15;315.5;14.6175;5.15
19;2024-08-06 05:30:00;4.1;315.5;14.685;5.1
19;2024-08-06 05:45:00;4.05;315.5;14.7525;5.05
19;2024-08-06 12:00:00;3.1;305.9;27.96;5.9
19;2024-08-06 12:15:00;3.275;304.2;28.1825;6.15
19;2024-08-06 12:30:00;3.45;302.5;28.405;6.4
19;2024-08-06 12:45:00;3.625;300.8;28.6275;6.65
19;2024-08-06 13:00:00;3.8;299.1;28.85;6.9
19;2024-08-06 13:15:00;4.025;298;28.9575;7.175
19;2024-08-06 13:30:00;4.25;296.9;29.065;7.45
19;2024-08-06 13:45:00;4.475;295.8;29.1725;7.725
19;2024-08-06 14:00:00;4.7;294.7;29.28;8
19;2024-08-06 14:15:00;4.9;294.225;29.165;8.25
19;2024-08-06 14:30:00;5.1;293.75;29.05;8.5
19;2024-08-06 14:45:00;5.3;293.275;28.935;8.75
19;2024-08-06 15:00:00;5.5;292.8;28.82;9
19;2024-08-06 15:15:00;5.675;292.75;28.545;9.15
19;2024-08-06 15:30:00;5.85;292.7;28.27;9.3
19;2024-08-06 15:45:00;6.025;292.65;27.995;9.45
19;2024-08-06 16:00:00;6.2;292.6;27.72;9.6
19;2024-08-06 16:15:00;6.225;293.4;27.485;9.625
19;2024-08-06 16:30:00;6.25;294.2;27.25;9.65
19;2024-08-06 16:45:00;6.275;295;27.015;9.675
19;2024-08-06 17:00:00;6.3;295.8;26.78;9.7
19;2024-08-06 17:15:00;6.225;296;26.525;9.55
19;2024-08-06 17:30:00;6.15;296.2;26.27;9.4
19;2024-08-06 17:45:00;6.075;296.4;26.015;9.25
19;2024-08-07 00:00:00;4.4;310.6;18.36;5.4
19;2024-08-07 00:15:00;4.175;311.725;18.2075;5.15
19;2024-08-07 00:30:00;3.95;312.85;18.055;4.9
19;2024-08-07 00:45:00;3.725;313.975;17.9025;4.65
19;2024-08-07 01:00:00;3.5;315.1;17.75;4.4
19;2024-08-07 01:15:00;3.325;317.9;17.6;4.175
19;2024-08-07 01:30:00;3.15;320.7;17.45;3.95
19;2024-08-07 01:45:00;2.975;323.5;17.3;3.725
